"time","y","z"
6.8499999999998984E+000,4.1597758549726365E+000,-6.5210858652461141E+000
6.8699999999998980E+000,4.0273928086299104E+000,-6.7172188652461093E+000
6.8899999999998975E+000,3.8910871020082864E+000,-6.9133518652461055E+000
6.9099999999998971E+000,3.7508587351077645E+000,-7.1094848652461007E+000
6.9299999999998967E+000,3.6067077079283436E+000,-7.3056178652460968E+000
6.9499999999998963E+000,3.4586340204700239E+000,-7.5017508652460929E+000
6.9699999999998958E+000,3.3066376727328062E+000,-7.6978838652460890E+000
6.9899999999998954E+000,3.1507186647166900E+000,-7.8940168652460843E+000
7.0099999999998950E+000,2.9908769964216746E+000,-8.0901498652460795E+000
7.0299999999998946E+000,2.8271126678477616E+000,-8.2862828652460756E+000
7.0499999999998941E+000,2.6594256789949497E+000,-8.4824158652460717E+000
7.0699999999998937E+000,2.4878160298632395E+000,-8.6785488652460678E+000
7.0899999999998933E+000,2.3122837204526308E+000,-8.8746818652460639E+000
7.1099999999998929E+000,2.1328287507631236E+000,-9.0708148652460601E+000
7.1299999999998924E+000,1.9494511231578149E+000,-9.2669478652460473E+000
7.1499999999998920E+000,1.7621508366002212E+000,-9.4630808652460416E+000
7.1699999999998916E+000,1.5709278900673136E+000,-9.6592138652460378E+000
7.1899999999998911E+000,1.3757822835679270E+000,-9.8553468652460339E+000
7.2099999999998907E+000,1.1767140171108932E+000,-1.0051479865246030E+001
7.2299999999998903E+000,9.7372309070504848E-001,-1.0247612865246026E+001
7.2499999999998899E+000,7.6680950435922901E-001,-1.0443745865246022E+001
7.2699999999998894E+000,5.5597325808226716E-001,-1.0639878865246017E+001
7.2899999999998890E+000,3.4121435188299554E-001,-1.0836011865246013E+001
7.3099999999998886E+000,1.2253278577025171E-001,-1.1032144865246009E+001
7.3299999999998882E+000,7.4301466960344092E-002,8.2676562283336192E+000
7.3499999999998877E+000,2.3768828630521902E-001,8.0715232283336249E+000
7.3699999999998873E+000,3.9715710497346834E-001,7.8753902283336332E+000
7.3899999999998869E+000,5.5270357694613326E-001,7.6792572283336353E+000
7.4099999999998865E+000,7.0432674367555492E-001,7.4831242283336419E+000
7.4299999999998860E+000,8.5202773590994851E-001,7.2869912283336467E+000
7.4499999999998856E+000,9.9580619916325874E-001,7.0908582283336541E+000
7.4699999999998852E+000,1.1356619675586059E+000,6.8947252283336589E+000
7.4899999999998847E+000,1.2715951060584301E+000,6.6985922283336663E+000
7.5099999999998843E+000,1.4036055810475074E+000,6.5024592283336702E+000
7.5299999999998839E+000,1.5316934074720845E+000,6.3063262283336741E+000
